"variable","mean","median","sd","mad","q5","q95","rhat","ess_bulk","ess_tail"
"z_b[2,6]",-0.0820910438118254,-0.0788116395,0.865174286015783,0.868780160094,-1.515484335,1.32071319,0.99999415207641,12608.5555516651,6128.6233997289
"z_b[1,7]",-0.145093821652054,-0.15603932,0.622469676388273,0.612131506917,-1.14389964,0.886593385,1.00095036004169,11446.427181718,5015.20928732158
"z_b[2,7]",-0.726602536789224,-0.713685415,0.496547154082061,0.478556689569,-1.555977325,0.0593841988499998,0.999848975395039,10776.5840572044,6048.96883083812
"z_b[1,8]",-1.44151362665418,-1.45192085,0.612456752631216,0.61230586809,-2.43142052,-0.442668192000001,1.00026664374814,11267.1592483168,5597.44260369575
"z_b[2,8]",-0.0509631968817424,-0.0548389605,0.503219582092309,0.4844146059963,-0.85914367,0.782467804999999,0.999875025095404,10593.4373750894,5969.7858662058
"z_b[1,9]",-1.43018763129838,-1.4249664,0.502637385380007,0.49604222934,-2.26041326,-0.618768824000001,1.00032520138481,10829.9844036751,6407.82069881675
"z_b[2,9]",-0.121022011441345,-0.12021483,0.448739882498125,0.442497470583,-0.850575105,0.609514847,1.00001279124293,10959.904104088,5850.99689891409
"z_b[1,10]",0.730019989783411,0.725807475,0.755863484790642,0.761113525704,-0.518464775,1.98001566,1.0005483543283,11749.341524114,6314.85218896155
"z_b[2,10]",0.0535630167217525,0.0503001705,0.545191144747584,0.542150829885,-0.8260331335,0.954796511999999,1.00067119688814,10440.0083501731,6039.95688618238
"z_b[1,11]",0.960321049763855,0.969321835,0.823001871568949,0.819501834879,-0.4055544065,2.28910698,0.999979093745738,10886.30900983,6646.27548876398
"z_b[2,11]",0.991726319321711,0.990289705,0.571051753465785,0.559843310964,0.04564111205,1.939348305,1.00005680208391,9456.11432991202,5550.11434703301
"z_b[1,12]",-0.256376035738181,-0.253007,0.870515437029906,0.859233661629,-1.676379645,1.186849015,1.00127630118163,12697.0696961613,5852.61385614881
"z_b[2,12]",-0.676582143147427,-0.67802959,0.465421291695621,0.454871754267,-1.440455095,0.0845661633999995,1.00182715482588,11912.4378757443,5920.22265011589
"z_b[1,13]",-0.302919749038509,-0.31907859,0.630406195128072,0.629171503149,-1.31049803,0.7541210195,1.00036072488877,11628.3424374601,6552.84109411888
"z_b[2,13]",-0.662809557621966,-0.66366017,0.517574931444647,0.501583031712,-1.525900955,0.169453063,0.999923588094608,11357.297113795,6296.87575968144
"z_b[1,14]",-0.471706492992154,-0.463829235,0.767664688215175,0.7609230938883,-1.756868625,0.760962951999999,1.00196044999385,13068.4304078502,5761.20504771681
"z_b[2,14]",-0.541838152456439,-0.542017395,0.484494052502047,0.478783112241,-1.341359645,0.261358529499999,1.00204437371716,11748.3987146094,5757.00494964125
"z_b[1,15]",-0.497287999425999,-0.495209175,0.830494878037637,0.808559298015,-1.888680865,0.853921865999998,0.999911764702951,12685.7635241965,6087.72515043842
"z_b[2,15]",-0.542623074683091,-0.54262076,0.529526287070508,0.512514767835,-1.40293037,0.3185027385,1.00008184090704,11305.3448187101,6327.5245448077
"z_b[1,16]",-0.762823554346704,-0.75835811,0.689086773684367,0.696971861208,-1.886991965,0.35272413,1.00061068177637,13097.3133261856,5838.71673373327
"z_b[2,16]",0.552545004621904,0.55731004,0.60364771354159,0.595192201464,-0.438950152,1.554916705,1.00052323560272,11673.0158191629,6350.15266278421
"z_b[1,17]",0.443902962846155,0.434249155,0.608457088890509,0.6068797418628,-0.5391875295,1.460443645,1.00089998488721,12006.7554939576,6180.82870014812
"z_b[2,17]",0.00907732338477725,0.00169657025,0.540509093214836,0.51379414748235,-0.884902254,0.906935291,1.00099348889006,11539.7998815,5276.10725527191
"z_b[1,18]",0.105029474368057,0.0981711285,0.693429429518537,0.6841409241219,-1.02784603,1.27757498,1.00047933631959,10569.368695026,5783.42516082498
"z_b[2,18]",-0.479304318035114,-0.478183055,0.511807106696306,0.504887191137,-1.32315244,0.347995392,1.00038792121104,11638.766545497,5953.35586878879
"z_b[1,19]",-0.407203936303073,-0.414560815,0.606482610313554,0.5916228805116,-1.396653015,0.608186232499999,1.0003940197195,12491.8718164675,6360.66143162542
"z_b[2,19]",-0.607861850808951,-0.597774715,0.488210999267403,0.479478429402,-1.423472965,0.172923965499999,1.00013840966791,11841.8955574639,6387.70147859799
"z_b[1,20]",0.339725967752919,0.321881135,0.645866950645277,0.626770565883,-0.7036351655,1.42752292,1.00030840158696,11512.1420465636,5368.71468499644
"z_b[2,20]",-0.680655267760744,-0.67704536,0.577130266532854,0.567945423444,-1.633282435,0.247124926499999,1.00080347911085,11638.7858136239,6230.36876300796
"z_b[1,21]",0.484728657044698,0.478372405,0.717880166517764,0.71261906007873,-0.669108783,1.679126595,0.99981190511017,10885.7900441262,5902.32405035772
"z_b[2,21]",-0.722953192948272,-0.716770095,0.574148914732301,0.563473627563,-1.675202015,0.206596718999999,1.00005546082533,10914.5380572213,5948.71184876194
"z_b[1,22]",-0.978632719300749,-0.9693282,0.732624842983926,0.71429836989,-2.1929886,0.208191137999999,1.00046358809871,11584.9234340913,5677.59751044103
"z_b[2,22]",-0.314321864460309,-0.31489339,0.596353855207613,0.5805017207409,-1.294769335,0.667118519499999,1.00000737114472,10288.5621264334,6099.4490094502
"z_b[1,23]",-0.526343877075516,-0.531233945,0.871955873546794,0.8764988114274,-1.979088385,0.9058994785,1.00063317640351,10551.1917498588,5691.64784841429
"z_b[2,23]",0.923157235906519,0.889951615,0.479709327174743,0.477055883241,0.164609679,1.75652298,1.00005102548548,9288.26109862483,5869.34723788187
"z_b[1,24]",0.495276358375651,0.487655165,0.590104919526388,0.5920690022646,-0.455734339,1.48723399,1.00063835929772,11545.148684295,6309.08108121702
"z_b[2,24]",-0.644261781663649,-0.637702685,0.563970486977703,0.564383499183,-1.587408465,0.260240706,1.00108122725126,11262.0431106777,6588.12010579549
"z_b[1,25]",-0.552035832043199,-0.563991215,0.561485720294714,0.550078736865,-1.45970967,0.382404330999999,0.999743609797823,10900.5161324264,6398.13012992325
"z_b[2,25]",-0.800439984604763,-0.80049906,0.811138229414405,0.819180488742,-2.122451965,0.5524089865,1.00005775567213,12485.9411584953,6716.30982694474
"z_b[1,26]",1.05870575149463,1.05330255,0.837235058092347,0.84420407841,-0.3138469135,2.44024269,1.0000143196924,11457.1272673794,6031.70021557858
"z_b[2,26]",0.481338670525459,0.478691695,0.529165552196928,0.514173812061,-0.3818812005,1.352957415,1.00043066721895,9567.88887598976,6235.27209576542
"z_b[1,27]",0.779820827120161,0.778442965,0.789143507715399,0.781064866491,-0.49280071,2.092618065,1.00048692028633,11769.5044746916,6178.08072505871
"z_b[2,27]",0.973393053989967,0.95946219,0.531566492682737,0.528543541911,0.119400709,1.869080655,1.00048422319929,9292.61657677977,5582.19593519625
"z_b[1,28]",0.697348747863793,0.68778867,0.581721930270096,0.571823274939,-0.2466015945,1.662844665,1.00031635764888,11987.5051032393,6541.51684578473
"z_b[2,28]",-0.720761191264602,-0.715874435,0.579458420340233,0.562975118139,-1.69346164,0.211027798,1.00134229820019,11585.3910372465,6255.20762132977
"z_b[1,29]",-0.359253590122719,-0.36141272,0.593557640465713,0.591226454028,-1.3335638,0.6125076425,0.999841343026819,12984.322760262,6726.12274860253
"z_b[2,29]",-0.72285551284728,-0.71737651,0.609633382780836,0.607278163926,-1.73288169,0.2639766095,0.999922927669555,12355.5814822486,6267.29647700558
"z_b[1,30]",0.635980035529524,0.632240215,0.708779818270049,0.698248461351,-0.5259940975,1.82190506,1.00116672499843,8631.39695277883,4954.91952566061
"z_b[2,30]",-0.757858607602725,-0.742050105,0.56935783615269,0.550957021692,-1.721634985,0.159373657999999,1.00104377986943,11317.4565005969,5653.64317202724
"z_b[1,31]",-0.340865050366037,-0.3504619,0.700215779322067,0.701126869947,-1.47417188,0.818554787499999,1.00086009643876,13099.4500671183,6450.66969424527
"z_b[2,31]",-0.574360398900129,-0.58262712,0.672121361978385,0.662492018937,-1.684031775,0.546499153499999,1.0008337576994,13472.5341132505,6482.59943083455
"z_b[1,32]",-0.49868201225613,-0.510435965,0.576286031679375,0.57208404204,-1.43118953,0.4537543755,0.999912124682779,11497.9593086569,6235.5370390996
"z_b[2,32]",-0.0159817178313425,-0.018378395,0.548782337325393,0.533744925252,-0.904590639,0.8844172745,0.999884713948027,11937.3032524488,6186.65414670474
"z_b[1,33]",-1.07230736605918,-1.06991865,0.609381840228866,0.60333643461,-2.07721179,-0.0650267080000003,1.00037689933355,12899.8960084101,6609.48079555091
"z_b[2,33]",-0.448153973683339,-0.45258357,0.644177358886706,0.634925221707,-1.50911561,0.617853406,1.00068150884709,11807.8122663005,6871.05268244226
"z_b[1,34]",0.0879669253956549,0.079712112,0.528592986105449,0.528892886949,-0.7632334945,0.98123924,1.00022839592541,11204.0528187441,6502.90652252834
"z_b[2,34]",-0.271084962260174,-0.27287204,0.638001238177461,0.629704594218,-1.300460585,0.7672256585,1.00008446183339,12060.5877977203,6067.32859678555
"z_b[1,35]",0.711918389766683,0.695111725,0.563851302609376,0.558802058745,-0.193816997,1.651263335,1.00044551296059,9854.98779161777,5227.8839611049
"z_b[2,35]",-0.583351473297549,-0.583233155,0.579433490977921,0.574327897836,-1.536291755,0.365928341,1.00116923088086,11105.2897020256,5906.11537922774
"z_b[1,36]",0.808949407658464,0.799555095,0.626262333114152,0.619590163584,-0.2178626795,1.85561082,1.000668598796,9485.45125081655,6065.05906300865
"z_b[2,36]",1.90654604530825,1.897817,0.62106015474598,0.61190942085,0.91197232,2.938860385,1.00064532169553,11920.7758714458,5879.8080425794
"z_b[1,37]",0.90174454367931,0.88477734,0.5900835501099,0.584210857545,-0.05616389005,1.875160365,0.999930025177317,10268.2726731179,5692.86962990789
"z_b[2,37]",-0.444462184287544,-0.44071845,0.614051262297426,0.6106919920143,-1.433924215,0.556433133999999,1.00000231654102,9876.09542333083,5629.45012909441
"z_b[1,38]",0.577149911117487,0.57950743,0.707869235510075,0.7125877000494,-0.5848442455,1.746606715,1.00097441700385,12605.8289321253,6109.44222975546
"z_b[2,38]",0.352886747551811,0.35453009,0.771781127580264,0.76158055953,-0.9173718815,1.63036924,1.00065425766904,12346.7229067468,5748.37368697444
"z_b[1,39]",0.0949238162621138,0.0915842875,0.584175892353434,0.5774387225145,-0.8605514325,1.062255935,1.00082956576775,11627.1485776745,5697.51572344038
"z_b[2,39]",-0.692297733298624,-0.69440169,0.807289566278382,0.803751270693,-1.998774545,0.667193068,1.00079647245203,12539.4578948671,5383.86307331237
"z_b[1,40]",-0.854999235059101,-0.866352775,0.621861903471629,0.623130367755,-1.87030132,0.179213898999999,1.00148959293101,10868.5068958624,6216.85167233592
"z_b[2,40]",0.829101080566522,0.826786705,0.584591636878767,0.576936139647,-0.126790657,1.790799145,1.00055004885505,11070.1366345848,5964.54744578112
"z_b[1,41]",0.849049333508272,0.842496325,0.557441757763766,0.556349230479,-0.04808172545,1.76462006,0.999997722649684,12182.9314382891,6616.71320478289
"z_b[2,41]",0.647607054607714,0.652559635,0.894276881137873,0.9023301023016,-0.8517415415,2.112780695,1.000585683601,12338.6597144654,6527.54829311937
"z_b[1,42]",-0.670127145544386,-0.68146197,0.550268657617258,0.551132783922,-1.55772791,0.245042049999999,1.00031027202343,10957.8495660483,6520.08171842574
"z_b[2,42]",-0.864486756704559,-0.88247161,0.842788969467416,0.843122343798,-2.233674025,0.527814936999998,1.00035888668262,12042.4174676366,6784.30787413583
"z_b[1,43]",1.27668432660082,1.2687714,0.586586901571294,0.581185337964,0.330706334,2.24235293,1.00128715476061,12429.2360633899,6258.07299023245
"z_b[2,43]",0.246651682577258,0.248001535,0.550562290535681,0.534058554456,-0.6684679915,1.159301285,1.00038165971686,11495.6550083767,6059.7323910973
"z_b[1,44]",0.471048949685023,0.47264815,0.671899334640081,0.6713945419377,-0.6305602775,1.589612345,1.00033506251106,12501.0690940256,5309.99828027311
"z_b[2,44]",-0.624376128385473,-0.62462996,0.636766936206616,0.625778098617,-1.661061495,0.408795042499999,1.0001513385418,11567.9725864644,5448.98614851111
"z_b[1,45]",0.0592689921546763,0.0537932415,0.56543159267791,0.57071471268,-0.858765704,0.993007025,1.0006045749443,11683.2626560751,6750.60935025227
"z_b[2,45]",-0.665424732335149,-0.670729375,0.714485035463831,0.698987426256,-1.814394075,0.513489727999998,1.00069520650928,11024.1469107596,6192.16094516772
"z_b[1,46]",-0.189325696357237,-0.19972638,0.600609184365519,0.585064857384,-1.17671709,0.802774716,1.00009692035065,11722.3701698453,6810.93857745432
"z_b[2,46]",0.62575190400195,0.61655147,0.635507544497914,0.631330561638,-0.3988209245,1.679733115,0.999976184934435,12083.4561876225,6569.12867404549
"z_b[1,47]",0.334709316050212,0.338939915,0.571241345901441,0.5766492817512,-0.6120730065,1.27369104,1.00041747629757,11493.9287464494,6468.42051661089
"z_b[2,47]",0.277492636016525,0.276555305,0.604531104423608,0.602389231122,-0.696135305,1.276820455,1.00015802391594,12810.0133132141,6626.27166046267
"z_b[1,48]",-0.19649288978219,-0.198330575,0.579599969360792,0.565780486446,-1.15515516,0.7765044975,1.00051472337148,10043.6249863695,6798.39569315309
"z_b[2,48]",1.1519469801308,1.1541618,0.651872724431634,0.637651641564,0.06738673285,2.23160685,1.00074400379807,11924.5251325631,6004.56514468564
"z_b[1,49]",-0.424112564891949,-0.420703845,0.547841369706883,0.546928056192,-1.328653135,0.472104754499999,1.00012400161859,10769.8919939342,6874.68286310536
"z_b[2,49]",0.834027457256369,0.827305745,0.643558636978355,0.625477738683,-0.219817792,1.893592735,1.00064334809421,12253.3879928348,6009.70326214177
"z_b[1,50]",-1.11993088919656,-1.1210259,0.608511606140106,0.599409464577,-2.131672615,-0.1229481475,1.00031363995555,12343.4724093737,6301.3541299942
"z_b[2,50]",0.492112327214786,0.491653305,0.7019646590695,0.6968238154437,-0.6502311855,1.654755065,1.00042469400371,11414.2207218259,6412.464677377
"z_b[1,51]",-0.750156943746747,-0.75644086,0.664147785644556,0.664663116138,-1.82656394,0.340585532499999,1.00028103688015,11170.2909252013,6243.99516064612
"z_b[2,51]",0.854986721479744,0.8539574,0.604341179529193,0.605618422878,-0.1233841245,1.876364045,1.00006444755456,10451.808912058,6403.49838543578
"z_b[1,52]",0.527263554431909,0.52049287,0.572750248547109,0.55994399433,-0.4026786515,1.47890689,1.00031470970473,11223.6596171751,6196.88185691528
"z_b[2,52]",0.0726926440834712,0.0813992485,0.702876028466186,0.70890237306,-1.082832745,1.221502945,1.00001896739093,12934.1509725981,6692.55077253284
"z_b[1,53]",-0.0271323366028688,-0.0381807535,0.62933654542094,0.6310673356449,-1.021247615,1.01986024,1.00069439829107,12677.9855190068,5938.22765518884
"z_b[2,53]",-0.310312045934759,-0.30964539,0.649260164186164,0.648488135463,-1.371335595,0.746298253,1.00149227824594,13465.8187388315,6368.84966545143
"z_b[1,54]",0.32153665797135,0.31422576,0.539315481372088,0.5228006122332,-0.558808237,1.234221925,1.00004577864782,11437.8355894178,5612.75129391986
"z_b[2,54]",-0.777518210081465,-0.768556895,0.637722436580004,0.626645553051,-1.832656545,0.249381809999999,1.00031702272982,12343.5483833592,6453.260930122
"z_b[1,55]",-0.772076486798995,-0.786940115,0.541501332438478,0.532227076437,-1.645874165,0.1362243085,1.00011782015509,10861.2358638443,6541.99442118883
"z_b[2,55]",-0.800610863370829,-0.79514474,0.795263743900833,0.791102550336,-2.102720385,0.488532584499999,1.00025821101987,11619.5768347963,6072.49929311564
"z_b[1,56]",-0.257831494285832,-0.26496149,0.611120361303751,0.606590800914,-1.275267165,0.735525331999999,0.999891802809579,11501.3617958554,6699.8764683528
"z_b[2,56]",1.22289296375518,1.2190104,0.700494400400145,0.680542058658,0.07495871095,2.37086642,0.999833234034196,12375.7391268519,6499.84173199239
"z_b[1,57]",0.317941214162015,0.31288677,0.647016316540474,0.63434701512,-0.7301698455,1.386275005,1.00005808277159,10899.5845283021,6589.22001413613
"z_b[2,57]",1.39131125770195,1.39940095,0.816411427843622,0.809071565967,0.0227610710000001,2.731262275,1.00001560631091,11986.0585852415,6066.62849794292
"z_b[1,58]",-0.435901958234565,-0.434215035,0.836652990509056,0.838496327865,-1.801233665,0.946188898,1.00066546048658,11565.4444686364,6067.88829542341
"z_b[2,58]",-0.486172095247641,-0.48685402,0.653563825684089,0.646163618814,-1.58120969,0.577213980499998,1.00066106884572,11390.4553000362,5707.72523323675
"z_b[1,59]",0.27893563923313,0.276072725,0.58358132368115,0.56441529354,-0.6663191645,1.25238711,1.00067430726358,12264.4816380708,6060.31888273977
"z_b[2,59]",-0.0364445319840425,-0.0425105605,0.637387398368646,0.628682941971,-1.076186485,1.02175833,1.00056879618929,11980.6518980161,5969.09056231685
"z_b[1,60]",-0.88503993229161,-0.88608682,0.65346857220771,0.654795004668,-1.96613155,0.205099206,1.00053685849176,12505.8560139514,6161.50098137916
"z_b[2,60]",-0.606458439549254,-0.600774835,0.947472486017833,0.9494401487382,-2.143950355,0.940276607499999,1.0001043901811,11670.4957735649,6028.31998873666
"z_b[1,61]",1.03894500199759,1.04380685,0.666568125851311,0.66483742542,-0.0776572749,2.13141443,1.00013824921226,10097.0547778409,5623.33395049939
"z_b[2,61]",1.59531433728432,1.61123005,0.771278167852375,0.77027786178,0.3419930595,2.8485006,1.00005681871344,11362.5099964965,5740.65522117644
"z_b[1,62]",0.872128549548652,0.87302894,0.652882258350507,0.643928406576,-0.18623773,1.955941895,1.00079307870367,11486.7064371221,6436.96262328508
"z_b[2,62]",1.40242517762839,1.4148143,0.804349736251671,0.800900319849,0.06618594315,2.69799167,0.999929326409794,12710.1751223519,5733.8215629213
"z_b[1,63]",-0.625198019034339,-0.631505745,0.566019120699629,0.563216048052,-1.556862175,0.314705192,0.999909497304117,11886.8845649113,6118.73417004338
"z_b[2,63]",-0.0903302343651314,-0.097942632,0.812974577669045,0.814857004752,-1.4274634,1.24013525,0.999982859317219,11925.9755422213,5798.25476204326
"z_b[1,64]",-0.970634059786724,-0.980912025,0.626007193473697,0.631299493755,-1.985631455,0.0660393682499997,1.0002137020701,12284.5477748511,5835.93645542815
"z_b[2,64]",-0.432196092973964,-0.44527774,0.723682287433676,0.7106945199249,-1.622360995,0.770530773,0.999964514911169,12383.0692647183,5846.73005262997
"z_b[1,65]",0.835391298650353,0.83660414,0.719986455495068,0.722405664057,-0.3537963015,2.013652295,1.00042575074816,9756.76731215426,6182.48135452455
"z_b[2,65]",1.23229154758485,1.22761265,0.795575824783158,0.77644696038,-0.0686223835,2.546560905,1.00035076832086,11547.158564464,6720.53875880564
"z_b[1,66]",1.03414185207574,1.0169115,0.642213824296273,0.624593315892,-0.00866288136999999,2.11366016,1.00019317680625,11792.2128921983,6278.83986462103
"z_b[2,66]",0.87465290842145,0.87963704,0.929496285013483,0.932966836326,-0.636925532,2.386176285,0.9999275936114,12429.4005124282,6561.07999714909
"z_b[1,67]",0.0735480662829698,0.0586414695,0.612720230163618,0.6068783133777,-0.915037072,1.095841865,1.00000675074582,11248.0805588277,6014.98044974846
"z_b[2,67]",0.13497288930972,0.13886089,0.810258497772291,0.80960901588,-1.196009125,1.474810265,1.00050131628259,12311.9078317926,6662.95675907761
"z_b[1,68]",-1.38131069784452,-1.38823485,0.600556264224068,0.59004655647,-2.35530829,-0.3833724695,1.00049795164216,12482.3769912121,5701.62406318686
"z_b[2,68]",-0.62043353827669,-0.629270055,0.937723689249398,0.93456095238303,-2.1655817,0.9204327905,1.00057424267543,12696.0690849679,6402.39779107902
"z_b[1,69]",-0.799268291244527,-0.800627085,0.544180916899668,0.533805585831,-1.69458368,0.105729703,1.00084837894641,10850.0707140062,6221.17507633153
"z_b[2,69]",-0.968970351228554,-0.96851829,0.862587953287295,0.855543314556,-2.384419095,0.4321505985,1.00061653063933,10592.6619527936,5887.77586902451
"z_b[1,70]",0.485973561433092,0.482721335,0.680670329360682,0.684922318815,-0.620281734,1.626790755,0.999816614344277,12818.1383210647,6231.84743819161
"z_b[2,70]",0.705862574698575,0.706147185,0.871764532818244,0.894724058886,-0.7236126955,2.128470275,1.00059208910634,12287.1817147371,6152.17304550375
"z_b[1,71]",-0.309517318198202,-0.32007129,0.581863835800724,0.575809660167,-1.257683415,0.659683994,1.00039378651856,11637.0996745917,6213.74804362744
"z_b[2,71]",-0.00802189440239,-0.007586824,0.85945941604432,0.850071497562,-1.4494456,1.392912285,1.00193182218556,12607.0527031525,6182.94523061663
"z_b[1,72]",-0.308548057824696,-0.315805645,0.562400727915462,0.561207703266,-1.222863385,0.6195917525,1.00047632821514,12785.2789401467,6756.57761087589
"z_b[2,72]",-0.599661739999784,-0.606221745,0.824758419026855,0.8153298488874,-1.955178665,0.7506771335,1.00014403171123,13410.9514117457,6481.30314696833
"z_b[1,73]",0.985489354708075,0.981083395,0.598783906742865,0.586689838875,0.0141052970500001,1.9800106,1.00044617868808,12595.5539766405,6143.84793078806
"z_b[2,73]",0.615026974876326,0.621809585,0.896331577316206,0.894856833129,-0.8681014015,2.08476879,1.00123252372856,12475.8055966084,6238.85782016344
"z_b[1,74]",0.28054387809732,0.25924071,0.675630964710841,0.673141742301,-0.793888437,1.41963415,1.00019187156165,12794.1603315908,5692.72474396196
"z_b[2,74]",0.169839931865358,0.17551235,0.932813989809388,0.920028645732,-1.382022655,1.68933732,1.00033410857188,11510.297622376,5864.10363991411
"z_b[1,75]",-0.0048331103511825,-0.020130822,0.55910662765862,0.5442950297568,-0.912074084,0.9220453755,0.999782653149641,11793.2335393511,6180.05997196872
"z_b[2,75]",-0.570671856653862,-0.582516985,0.873428692172864,0.87582206642595,-1.994495045,0.884534659,1.0003402532784,11815.8188459391,6009.68353422025
"z_b[1,76]",-0.514079481493664,-0.522450995,0.555997665118009,0.542583400674,-1.414254745,0.422303046,1.00002661770643,11267.9990552135,6143.20842572505
"z_b[2,76]",-0.10623596571298,-0.11504736,0.857600091381543,0.836645197983,-1.52552849,1.301101085,1.0005053036245,11741.1152242288,6103.89198409701
"z_b[1,77]",-0.70449794985539,-0.708434625,0.727397792381107,0.711702908091,-1.87813591,0.480931957499999,1.00006935379097,12676.4699750708,6472.246626378
"z_b[2,77]",0.35762887384798,0.350928125,0.801714667825306,0.770373600675,-0.9795598605,1.67828684,1.00079014196113,12019.5037142223,6182.29584155572
"z_b[1,78]",-1.66820482971284,-1.6682686,0.668437880075741,0.65322496092,-2.76924032,-0.55697551,1.00088790008341,14615.4268414175,6796.20431214369
"z_b[2,78]",-0.492554174139334,-0.48066459,0.941972009928967,0.933736898766,-2.056447075,1.064236665,1.00029831475236,12280.62551478,6225.95010290491
"z_b[1,79]",-0.681821227620421,-0.682124435,0.558550565828105,0.549561042597,-1.601367375,0.2478194655,0.999920698948585,13088.7542502117,6728.56278455748
"z_b[2,79]",-0.837937531121916,-0.843091955,0.920025543454224,0.933196513305,-2.339892255,0.684571069999996,1.00009949277863,12278.6686037746,5989.87233820363
"z_b[1,80]",0.769508063060661,0.761660175,0.62809125027786,0.633081000741,-0.2605387405,1.81646536,1.00075811125106,12661.3232016127,5999.29483938932
"z_b[2,80]",0.357532250384272,0.35843346,0.958477250708642,0.955560377877,-1.22282566,1.92824296,1.00010634313387,12785.6516270037,6054.73206810733
"z_b[1,81]",1.63493323782774,1.6277536,0.607400653551484,0.60286415238,0.651590292,2.64181392,1.0005927594019,13143.6793729318,7204.9130396643
"z_b[2,81]",0.412503181407906,0.420264855,0.895675117076926,0.902451199587,-1.06161771,1.886529775,1.00000582860645,14176.5323018802,6334.47037195467
"z_b[1,82]",1.71743470911851,1.7185748,0.617699339514803,0.61318905291,0.692066521,2.73528475,1.00011668337692,10026.7314339743,6749.72414282551
"z_b[2,82]",1.02912541930505,1.0276721,0.908472705342046,0.91658720496,-0.473904412,2.51882285,1.00055678916648,11646.3133507455,6313.15771203389
"z_b[1,83]",1.1236246318157,1.1163891,0.637227242566169,0.647635825788,0.0943355767,2.17425566,1.00066606886233,13659.0726023732,6630.14284820405
"z_b[2,83]",0.1863244575527,0.18569768,0.942911896165644,0.925168071219,-1.352206865,1.71440386,1.00005155791007,12747.2473758327,6276.0460330832
"z_b[1,84]",1.51110332044412,1.51028335,0.616535595970281,0.61592556186,0.501843388,2.520298245,1.00033776911766,11493.5558238888,6109.15500358646
"z_b[2,84]",0.849231886354041,0.848869085,0.912945381074439,0.917543052006,-0.6371469715,2.337170845,1.0006049775339,11650.3257224748,6067.75040562896
"z_b[1,85]",-0.56979190292132,-0.570222375,0.633002637184139,0.622728212505,-1.604931385,0.472507774999999,1.00022177933004,11570.6910655071,6039.6557049069
"z_b[2,85]",-0.623781282207794,-0.6237792,0.915542249216243,0.90823668285,-2.140411695,0.865353442,1.00091454366392,12470.5492359884,6620.7177042093
"z_b[1,86]",-0.0847028262593345,-0.0915961155,0.589433134668661,0.5929893981207,-1.0518275,0.913592579999999,1.000184738919,11885.8489822624,6773.66609989731
"z_b[2,86]",-0.733227551513068,-0.728663235,0.95628749298172,0.9475016225514,-2.30439454,0.847654632,1.00025630700158,11380.1764128393,6499.07669311653
"z_b[1,87]",0.453023412312412,0.44679292,0.666886309980608,0.657517569765,-0.6252929,1.548783845,1.00042531479989,10543.0295578589,5959.80718840907
"z_b[2,87]",-0.172750538605402,-0.158102265,0.867077270219653,0.858080517588,-1.623335035,1.234724085,1.0004180698596,11588.9684080028,5856.98780462906
"b[1,1]",-0.379233822255919,-0.37385065,0.704288028141443,0.6849327059106,-1.552326015,0.767038051999999,1.00161429283576,10840.7391867255,5789.88256348601
"b[2,1]",-1.3763334910824,-1.3842177,0.551602070767968,0.54816710949,-2.271592585,-0.456243108,1.0000386380975,10623.2717559861,5594.67735372409
"b[3,1]",0.302397566736229,0.28471291,0.583664161688651,0.576668300544,-0.6400135565,1.28652802,1.0000441613077,11433.63558475,5453.83567983084
"b[4,1]",-0.047700401809016,-0.056297237,0.518652588681385,0.507419864826,-0.8809463295,0.828299238,0.999956928328685,11548.0500025242,5709.75371344571
"b[5,1]",-0.3253171684801,-0.319305515,0.690194759743982,0.687816991533,-1.46024188,0.793100944499999,1.00094093111973,11165.6481587958,5731.23486653673
"b[6,1]",0.159101781335878,0.14980132,0.470219041900564,0.472755661245,-0.6068844055,0.9338088475,1.00008862419111,12652.4829757684,6786.17188943869
"b[7,1]",-0.125490422815451,-0.130543635,0.526028410750906,0.516401062737,-0.982959227,0.757002634499999,1.00121486671936,11283.569624401,5387.2926987256
"b[8,1]",-1.22672326320662,-1.22245485,0.529456914643518,0.52698898392,-2.09847816,-0.363056161,1.00009860195842,9630.61931523051,5408.69003620712
"b[9,1]",-1.21320514799298,-1.2117417,0.424886244900895,0.423258674769,-1.9155554,-0.512545836000001,1.00025568673593,11440.5961727651,6346.5370195951
"b[10,1]",0.629972334436285,0.616017305,0.653141948928146,0.656304906747,-0.427562922,1.74407409,1.00058305805401,10172.2242771029,6132.36006464643
"b[11,1]",0.828532146944026,0.81912181,0.716602439740667,0.711348870624,-0.325481862,2.027761995,1.00007136369557,9991.38520721638,6396.85810305308
"b[12,1]",-0.219747327456601,-0.21411823,0.745280921199285,0.723259582353,-1.44926092,1.0025838,1.00120248775468,12180.1447976714,5899.72200433954
"b[13,1]",-0.26008870419038,-0.26990116,0.534539442202439,0.5404296676842,-1.12186344,0.6359531415,1.00047471652181,11446.8524552253,6324.27921205908
"b[14,1]",-0.407058994949108,-0.39076224,0.659808033806722,0.649498771992,-1.514840945,0.640571109,1.00135078444313,12643.8987855884,5776.08607583552
"b[15,1]",-0.42894123882849,-0.418975855,0.710523321349364,0.6957070521828,-1.612943375,0.696306997499999,0.999890872350664,12238.0755107157,5911.80392286855
