"variable","mean","median","sd","mad","q5","q95","rhat","ess_bulk","ess_tail"
"log_lik_y[17]",-0.0416665590324002,-0.00708396655,0.0864697280880381,0.0104730431206821,-0.2022780105,-2.02962218000001e-06,1.00039954864823,3609.60070666505,2898.19627821396
"log_lik_y[18]",-2.4406360208,-2.3908098,0.430801871062972,0.42191719605,-3.22449427,-1.814653765,1.00123214962357,4440.54860822908,3480.91313193052
"log_lik_y[19]",-1.049141020225,-1.0092147,0.367035693360448,0.36492664509,-1.70823363,-0.517017611,1.00294939207218,6007.65349288564,3230.16164049092
"log_lik_y[20]",-3.4538944459,-3.28194965,0.984208015055835,0.88616499426,-5.26817085,-2.163695615,1.00177627778237,6413.83422504702,3018.51263366244
"log_lik_y[21]",-0.319207032901035,-0.25851553,0.253585340898303,0.215432002527,-0.824331662,-0.03550274915,1.00098975388399,5945.15040176733,2977.4792010506
"log_lik_y[22]",-0.272133867931881,-0.206051695,0.244913161969089,0.1941912141267,-0.7563872135,-0.0191346598,1.00103977505704,5680.89745257879,3050.66073331498
"log_lik_y[23]",-0.229466572347957,-0.154561155,0.238820468403488,0.1679238283233,-0.708903788,-0.00876423686500001,1.00067803492256,5379.35482520135,3103.07824236439
"log_lik_y[24]",-1.592860562675,-1.5723369,0.1099748246943,0.09045542751,-1.80177652,-1.45663659,1.00093140113859,2624.3469697557,3166.00186165232
"log_lik_y[25]",-1.721230497275,-1.6720595,0.206592760742383,0.16636009971,-2.1164311,-1.4901333,0.999625250812003,3782.14145817793,3273.49269164558
"log_lik_y[26]",-0.78112716377525,-0.729221335,0.368640589531714,0.345595994793,-1.467380345,-0.277068006,0.999885566534281,4623.73423242886,2795.42244606678
"log_lik_y[27]",-0.50502152060515,-0.42994904,0.343130585264495,0.293811630798,-1.149891875,-0.0933777262500002,0.999886525426906,4061.65739518044,2925.86840309313
"log_lik_y[28]",-0.27266390876335,-0.24068939,0.173061511867921,0.160018048407,-0.592928176,-0.05374535,1.00056634292268,5454.36810453411,3028.76806950409
"log_lik_y[29]",-0.221010746189678,-0.18894213,0.155117524060683,0.1400276996727,-0.515660791,-0.0349052607500001,1.0003386798772,5402.24559165242,2888.87852330777
